wkt
"POLYGON ((-80.8657599890444 40.4167228705113, -80.8656403694511 40.4167192909162, -80.8653951836611 40.4167511958806, -80.8652271193329 40.4167996365879, -80.8649333057272 40.416935074882, -80.8652677177082 40.4163452346263, -80.865295286001 40.4160981155427, -80.8653705622068 40.4157799002978, -80.8655359573411 40.4153667727538, -80.8656439651003 40.4152107290453, -80.8658231393174 40.4150596534266, -80.8657599890444 40.4167228705113))"
"POLYGON ((-80.8744627153291 40.3176270092758, -80.8733737008208 40.3168491372392, -80.8732062483303 40.3166987359716, -80.8731675776481 40.3166208380569, -80.8731949435131 40.3165039010952, -80.8732566839545 40.3164399336163, -80.8735690510522 40.3163112961721, -80.8738440414815 40.3162676483182, -80.8739516750306 40.3162083168368, -80.8740083937231 40.3161509753973, -80.8740676623626 40.3159972069068, -80.8740626902222 40.3158628051742, -80.8740106957731 40.3157290553081, -80.8739240215221 40.3155775578234, -80.8738063408839 40.3154530552363, -80.8736093026542 40.3153117395379, -80.8731665254229 40.3150883200508, -80.8727945402375 40.3149331139656, -80.8725075306785 40.3147402506851, -80.8724099918024 40.3146453001963, -80.8722737415737 40.3144670219511, -80.8722327180109 40.3143382118004, -80.8722388292436 40.3142476389867, -80.8722902254449 40.3141589175366, -80.8723899869739 40.3140914047085, -80.8725568915573 40.314075393568, -80.8727497072872 40.3140787837572, -80.8728379607846 40.3141102324462, -80.8730970897418 40.3142816477543, -80.8733426506136 40.3144152617611, -80.8736297660792 40.3145231537556, -80.8743684774258 40.3146385513121, -80.8746166214212 40.3146305364354, -80.8744627153291 40.3176270092758))"
"POLYGON ((-80.8746862519239 40.3132792326208, -80.8738790096614 40.3126908735974, -80.8736607709476 40.3125081231123, -80.87348754277 40.3123172453708, -80.8731329677921 40.3117482716454, -80.8731081191135 40.3116168945426, -80.8731229220804 40.3115644379868, -80.8731785833331 40.3114726153707, -80.8732274565163 40.3114351210405, -80.8732994338039 40.3114076486592, -80.8733854147142 40.3113990441442, -80.8737334150156 40.3114356345579, -80.8739115633692 40.3115583973321, -80.8741972091411 40.311605539573, -80.8742631235349 40.3116008403116, -80.8743611714485 40.3115638578928, -80.8744203595427 40.3115230881312, -80.8744489493555 40.3114623512843, -80.8744330666713 40.3113790683431, -80.8743681258692 40.3112609328757, -80.8741946954492 40.3110935372859, -80.8737814300233 40.3107995473913, -80.8733413569947 40.310569219781, -80.8733968877443 40.3104611083724, -80.8734332804266 40.310301866982, -80.873433678912 40.3101310473602, -80.8734024135077 40.3098551498588, -80.8734173642477 40.3097231537902, -80.8734424386893 40.3096619927869, -80.873494045879 40.3096004189873, -80.8735672085158 40.3095504882939, -80.8736495421577 40.3095251704242, -80.8737416389735 40.3095498505594, -80.874061925837 40.3095867113945, -80.8744924217273 40.3096929284039, -80.8748645169223 40.3097179605513, -80.8746862519239 40.3132792326208))"
"POLYGON ((-80.8664627702328 40.3997060979102, -80.8661449956474 40.3993684947307, -80.8658486236944 40.3990940489147, -80.865279930252 40.3986466057504, -80.8648980494034 40.3984287447433, -80.8644997325601 40.3982821330784, -80.8642468473454 40.3982208781925, -80.8639939255331 40.3982048245435, -80.8636887960141 40.3982077858787, -80.8633177937228 40.3981810983119, -80.8625768539017 40.3983140983417, -80.8622717662129 40.3983224861321, -80.8622215274672 40.3983435469648, -80.8621744124314 40.3983893961932, -80.8619964385703 40.3987151024409, -80.8618589657893 40.3988232811368, -80.8616014376519 40.3988681476909, -80.8613541267949 40.3988202175073, -80.8612501669774 40.3988167118703, -80.8607431145301 40.3989309154889, -80.8605304653206 40.3990191700835, -80.860264086869 40.3985539405935, -80.860051754413 40.3982805803892, -80.8601337113157 40.3982181422434, -80.8602470873127 40.3980256851271, -80.8604135940167 40.3978324078004, -80.8605649154029 40.3977213815591, -80.860682572535 40.3976777182136, -80.860794532229 40.3976550662088, -80.8609962246407 40.3976405320079, -80.8615542094549 40.3976708071863, -80.8619933420029 40.3977165722492, -80.862218438063 40.3977220390106, -80.8624426911385 40.3976695395521, -80.8625326695637 40.3976089723983, -80.8626210831542 40.3976232588077, -80.8629792471653 40.3977324831542, -80.8631815284203 40.3977433320609, -80.8633237612752 40.3977198105348, -80.8638677081277 40.3975286791321, -80.8641807444523 40.3974380677203, -80.8643082284778 40.3974272314494, -80.8644556394667 40.3974414026559, -80.8645852448605 40.397476932355, -80.8650392904163 40.3976555839591, -80.8652567879516 40.3977134716545, -80.8654139201282 40.3977215816349, -80.8657634364053 40.3976742452573, -80.8659425263363 40.3976922368791, -80.8660350327218 40.3977549330242, -80.8660767367058 40.3978413356174, -80.8660446280151 40.3979070789103, -80.8659108711735 40.3980148052457, -80.8658720142476 40.398067076631, -80.8658601672128 40.3981506346353, -80.8658961932893 40.3982354481223, -80.8659520124778 40.3982783477564, -80.8660154119362 40.3982914218201, -80.8663201826251 40.398267616773, -80.8665232727798 40.3982071321826, -80.8664627702328 40.3997060979102))"
"POLYGON ((-80.8668776134152 40.3891354761474, -80.8666622808696 40.389101356773, -80.866554996706 40.3890459181494, -80.8663713423809 40.388891756815, -80.8662900487213 40.3887879194723, -80.8662590109282 40.3886910503709, -80.8662623952554 40.3886245542032, -80.8663124660209 40.3885085404844, -80.8663865463464 40.3884153144396, -80.8664312986879 40.3883185495077, -80.8664646539526 40.3882131764291, -80.8664603061871 40.3881321855815, -80.8663752130681 40.3879673140904, -80.866195973595 40.3877531092391, -80.8660761517227 40.3872947299676, -80.8659489255214 40.3870623898883, -80.8658370490288 40.3869440121792, -80.865759661152 40.3868894678006, -80.8656617051059 40.3868523318553, -80.8650707013614 40.3867855321324, -80.8649254456611 40.3867444957028, -80.8646794391254 40.3865837103914, -80.8644224267488 40.3863393215999, -80.8643077940912 40.3862676236084, -80.8641084326017 40.3862263850643, -80.863949064679 40.38622885003, -80.8633500209329 40.3861321393426, -80.8632166018366 40.3860807757526, -80.8629640859746 40.3859110637123, -80.8628102638106 40.3858481958221, -80.8625611930544 40.385769310554, -80.8623294075163 40.3857277717848, -80.8620815531045 40.3856544570007, -80.8619477125746 40.3855487937806, -80.861854844741 40.3854372266419, -80.861770676903 40.3851386525239, -80.8616367996266 40.3848024336889, -80.8616121158687 40.3846927679033, -80.8617689573659 40.3845670409957, -80.8618617274726 40.3845158549098, -80.8619231639557 40.3845042842974, -80.8620258261346 40.3845193887825, -80.8621809257239 40.3846212893331, -80.8622842699499 40.3847739020478, -80.8623525840212 40.3848427238613, -80.8627497377772 40.3850506903542, -80.8630428500588 40.3852668925244, -80.8631534753234 40.385301039434, -80.8632994147015 40.3853050920138, -80.863452283803 40.3852711037348, -80.863575991009 40.3852046638728, -80.8636361698481 40.3851820911855, -80.863683232775 40.3851308119547, -80.8637623928223 40.3847380338339, -80.863802186191 40.3846813566489, -80.8638755599466 40.3846477188103, -80.8639690268 40.3846608077244, -80.8640734334754 40.3847240391945, -80.8641417436642 40.3847422288432, -80.8644608864231 40.3846903341107, -80.8645329467652 40.3847134967151, -80.8645909547664 40.3847629909406, -80.8646237026883 40.3848293271482, -80.8646266441695 40.3849056278737, -80.8645469000361 40.3850985258656, -80.8645137801611 40.3852590779013, -80.8645177728697 40.385369861948, -80.8645756596897 40.3854536979292, -80.8646530025763 40.3855028131549, -80.8647317253324 40.3855285878325, -80.8650051097364 40.3855444023928, -80.8651653511788 40.3855040688571, -80.8653197026405 40.3854349967755, -80.8653834609654 40.3853956770816, -80.8654571018112 40.3853213853769, -80.8655457235821 40.3851150925529, -80.865611717804 40.3850371657036, -80.8656978062771 40.3850059653532, -80.8657729670793 40.3850258848654, -80.8659199716837 40.3851656801166, -80.8660905798899 40.3854258582665, -80.8661906989396 40.3855147895569, -80.8663607223633 40.3856257178593, -80.8664407967908 40.3857239835726, -80.8664948118276 40.3859610504832, -80.8665948824088 40.3870128566259, -80.8666215366845 40.387073936191, -80.8666756946554 40.3871301974699, -80.8669430895539 40.3872528738556, -80.8668776134152 40.3891354761474))"
"POLYGON ((-80.8791913797961 40.2296981906092, -80.8791263367256 40.2310174219905, -80.8788505754949 40.2309479444968, -80.8787193289068 40.2309384153801, -80.8786068408775 40.23095917697, -80.8785026197614 40.231014385791, -80.8784199311706 40.231081236303, -80.8783427055826 40.2311731552106, -80.8782854088321 40.2312955064037, -80.8782419863115 40.2314710627381, -80.8782026153904 40.2319092727662, -80.8781341336225 40.2320953616788, -80.8780743670157 40.2323475926746, -80.8780407144532 40.2326237712602, -80.8780495417704 40.2332639764726, -80.8781796913033 40.2338419988065, -80.8781854169024 40.2339728687872, -80.8781485660586 40.2340443537653, -80.8780798774526 40.2341074720145, -80.8780134136246 40.2341319863657, -80.8779299683012 40.2341291365112, -80.8778034841959 40.2340578054201, -80.8776917404702 40.2339285901001, -80.8775670878693 40.2334768891826, -80.8774446350346 40.2331782325775, -80.8774144295636 40.2330326523967, -80.8774579269137 40.2328173281743, -80.8777612149402 40.2322338188742, -80.8777795673483 40.2321646191295, -80.8778141447585 40.2318334074257, -80.8777650059413 40.2315625937858, -80.8777623565409 40.2312314042694, -80.8775445550624 40.2307322878254, -80.8773750397232 40.2304460247152, -80.8772141968138 40.2302204741721, -80.8768793783013 40.229881691197, -80.8767621079975 40.2296939495608, -80.8767261972505 40.229468126382, -80.8767368909108 40.2291475891622, -80.8768100554834 40.2288888418709, -80.8769935078507 40.2286027410196, -80.8773822456147 40.2282998614456, -80.8778498642415 40.2278691025508, -80.8779381133682 40.227815580984, -80.8780999301944 40.2277492523324, -80.8787155930584 40.2275533423182, -80.8789162366463 40.2274681997819, -80.8792161655404 40.2272721074744, -80.8793163602229 40.2271287234306, -80.8792524786555 40.2284706930333, -80.8791557338146 40.2285584454942, -80.8789936137868 40.2286599954462, -80.878744574404 40.2288595247851, -80.8786169479407 40.2289851303216, -80.8785661565393 40.2291164033398, -80.8785819684162 40.2292168511523, -80.8786745172354 40.2294079317214, -80.8787176113867 40.2294592431204, -80.8788713151417 40.2295718312166, -80.8789963904864 40.2296384716217, -80.8791913797961 40.2296981906092))"
